manufacturer,caliber_inches,weight_gr,bullet_name
Cutting Edge,0.264,110,Copper Raptor&trade;
Cutting Edge,0.264,120,MTH&trade;
Cutting Edge,0.264,130,MTH&trade;
Cutting Edge,0.264,130,Safari Solid&trade; Copper
Cutting Edge,0.264,133,MTAC Single Feed
Cutting Edge,0.264,140,MTH&trade;
Cutting Edge,0.264,143,MTAC Single Feed
Cutting Edge,0.277,82,Extended Range Raptor&trade;
Cutting Edge,0.277,82,Extended Range Raptor&trade; - Thick Skin
Cutting Edge,0.277,90,Copper Raptor&trade;
Cutting Edge,0.277,115,Copper Raptor&trade;
Cutting Edge,0.277,120,MTH&trade;
Cutting Edge,0.277,130,MTH&trade;
Cutting Edge,0.277,140,MTH&trade; - Single Feed
Cutting Edge,0.284,120,Copper Raptor&trade;
Cutting Edge,0.284,130,MTH&trade;
Cutting Edge,0.284,135,Copper Raptor&trade;
Cutting Edge,0.284,145,MTH&trade;
Cutting Edge,0.284,157,MTAC Single Feed
Cutting Edge,0.284,160,MTH&trade; - Single Feed
Cutting Edge,0.284,170,MTH&trade;
Cutting Edge,0.284,192,MTAC
Cutting Edge,0.308,135,Copper Raptor&trade;
Cutting Edge,0.308,140,MTH&trade;
Cutting Edge,0.308,150,Copper Raptor&trade;
Cutting Edge,0.308,150,MTH&trade;
Cutting Edge,0.308,155,MTAC
Cutting Edge,0.308,165,Lazer&trade;
Cutting Edge,0.308,165,MTH&trade;
Cutting Edge,0.308,168,MTAC
Cutting Edge,0.308,180,Lazer&trade;
Cutting Edge,0.308,180,Lazer&trade; - Single Feed
Cutting Edge,0.308,180,MTH&trade;
Cutting Edge,0.308,180,MTH&trade; Max
Cutting Edge,0.308,180,Safari Solid&trade; Copper
Cutting Edge,0.308,182,MTAC
Cutting Edge,0.308,190,MTH&trade; Max
Cutting Edge,0.308,200,Lazer&trade; - Single Feed
Cutting Edge,0.308,200,MTH&trade; Max
Cutting Edge,0.308,210,Safari Solid&trade; Copper
Cutting Edge,0.338,176,Extended Range Raptor&trade;
Cutting Edge,0.338,185,Copper Raptor&trade;
Cutting Edge,0.338,200,MTH
Cutting Edge,0.338,225,Copper Raptor&trade;
Cutting Edge,0.338,225,Lazer&trade;
Cutting Edge,0.338,225,Lazer&trade; (Litz)
Cutting Edge,0.338,225,MTH
Cutting Edge,0.338,227,MTAC
Cutting Edge,0.338,250,Lazer&trade;
Cutting Edge,0.338,250,Lazer&trade; (Litz)
Cutting Edge,0.338,252,MTH
Cutting Edge,0.338,252,MTH (Litz)
Cutting Edge,0.338,254,MTAC
Cutting Edge,0.338,254,MTAC Single Feed
Cutting Edge,0.338,254,MTAC Single Feed (Litz)
Cutting Edge,0.338,265,MTH
Cutting Edge,0.338,265,MTH (Litz)
Cutting Edge,0.338,275,Lazer&trade;
Cutting Edge,0.338,275,Lazer&trade;
Cutting Edge,0.338,275,MTH
Cutting Edge,0.338,275,MTH (Litz)
Cutting Edge,0.338,278,MTAC Single Feed
Cutting Edge,0.338,278,MTAC Single Feed (Litz)
Cutting Edge,0.338,300,Lazer&trade; - Single Feed
Cutting Edge,0.338,300,MTH Max
Cutting Edge,0.358,200,MTH&trade; Max
Cutting Edge,0.366,255,Safari Raptor&trade;
Cutting Edge,0.366,255,Safari Raptor&trade; - Thick Skin
Cutting Edge,0.366,280,Safari Solid&trade
Cutting Edge,0.375,235,Extended Range Raptor&trade;
Cutting Edge,0.375,275,Safari Raptor&trade;
Cutting Edge,0.375,275,Safari Raptor&trade; - Thick Skin
Cutting Edge,0.375,280,Safari Solid&trade
Cutting Edge,0.375,300,MTH&trade; Single Feed
Cutting Edge,0.375,320,MTH&trade;
Cutting Edge,0.375,325,Lazer&trade;
Cutting Edge,0.375,330,MTH&trade; Single Feed
Cutting Edge,0.375,350,Lazer&trade;
Cutting Edge,0.375,350,MTH&trade; Single Feed
Cutting Edge,0.375,350,MTH&trade; Single Feed (Litz)
Cutting Edge,0.375,352,MTAC Single Feed
Cutting Edge,0.375,352,MTAC Single Feed (Litz)
Cutting Edge,0.375,375,Lazer&trade;
Cutting Edge,0.375,375,MTH&trade; Single Feed
Cutting Edge,0.375,377,MTAC Single Feed
Cutting Edge,0.375,400,Lazer&trade;
Cutting Edge,0.375,400,MTH&trade; Single Feed
Cutting Edge,0.375,402,MTAC Single Feed
Cutting Edge,0.375,425,Lazer&trade;
Cutting Edge,0.375,425,MTH&trade; Single Feed
Cutting Edge,0.375,427,MTAC Single Feed
Cutting Edge,0.408,390,MTH&trade;
Cutting Edge,0.408,390,MTH&trade;
Cutting Edge,0.408,390,MTH&trade; (Litz)
Cutting Edge,0.408,415,MTH&trade;
Cutting Edge,0.408,415,MTH&trade; (Litz)
Cutting Edge,0.408,420,MTAC
Cutting Edge,0.408,420,MTH&trade;
Cutting Edge,0.408,425,Lazer&trade;
Cutting Edge,0.408,450,Lazer&trade;
Cutting Edge,0.409,370,Safari Raptor&trade;
Cutting Edge,0.409,400,Safari Solid&trade;
Cutting Edge,0.409,400,Safari Solid&trade;
Cutting Edge,0.416,225,Safari Raptor&trade;
Cutting Edge,0.416,325,Safari Raptor&trade;
Cutting Edge,0.416,340,MTH&trade; Max
Cutting Edge,0.416,350,MTH&trade; Max
Cutting Edge,0.416,350,Safari Solid&trade;
Cutting Edge,0.416,370,Safari Raptor&trade;
Cutting Edge,0.416,375,MTH&trade; Max
Cutting Edge,0.416,400,Safari Solid&trade;
Cutting Edge,0.416,420,MTH&trade; Max
Cutting Edge,0.416,422,MTAC
Cutting Edge,0.416,446,MTAC
Cutting Edge,0.416,450,Lazer&trade;
Cutting Edge,0.416,452,MTAC Single Feed
Cutting Edge,0.416,472,MTAC
Cutting Edge,0.416,475,Lazer&trade;
Cutting Edge,0.416,500,Lazer&trade;
Cutting Edge,0.416,525,Lazer&trade;
Cutting Edge,0.416,550,Lazer&trade;
Cutting Edge,0.423,325,Safari Raptor&trade;
Cutting Edge,0.423,350,Safari Solid&trade;
Cutting Edge,0.423,375,Safari Raptor&trade;
Cutting Edge,0.423,400,Safari Solid&trade;
Cutting Edge,0.457,450,Safari Raptor&trade;
Cutting Edge,0.457,450,Safari Raptor&trade;
Cutting Edge,0.457,480,Safari Solid&trade;
Cutting Edge,0.457,480,Safari Solid&trade;
Cutting Edge,0.458,250,Safari Lever&#43; Raptor&trade;
Cutting Edge,0.458,258,Flat Base Raptor&trade;
Cutting Edge,0.458,295,Safari Lever&#43; Raptor&trade;
Cutting Edge,0.458,295,Safari Raptor&trade;
Cutting Edge,0.458,325,Lever Gun Solid
Cutting Edge,0.458,325,Safari Solid&trade;
Cutting Edge,0.458,370,Safari Lever&#43; Raptor&trade;
Cutting Edge,0.458,400,Lever Solid
Cutting Edge,0.458,420,Safari Raptor&trade;
Cutting Edge,0.458,450,Safari Solid&trade;
Cutting Edge,0.470,460,Safari Raptor&trade;
Cutting Edge,0.474,500,Safari Solid&trade;
Cutting Edge,0.487,500,Safari Solid&trade;
Cutting Edge,0.510,475,Safari Raptor&trade;
Cutting Edge,0.510,510,Safari Solid&trade;
Cutting Edge,0.510,530,Safari Raptor&trade;
Cutting Edge,0.510,570,Safari Solid&trade;
Cutting Edge,0.510,720,MTAC
Cutting Edge,0.510,762,MTAC
Cutting Edge,0.510,802,MTAC
Cutting Edge,0.520,798,MTH&trade; Max
Cutting Edge,0.585,700,Safari Raptor&trade;
Cutting Edge,0.585,750,Safari Solid&trade;
Cutting Edge,0.620,825,Safari Raptor&trade;
Cutting Edge,0.620,900,Safari Solid&trade;
DRT,0.224,79,Frangible (Litz)
DRT,0.308,175,Frangible (non-lead) (Litz)
DRT,0.308,200,Frangible (non-lead) (Litz)
DTAC,0.243,115,115 DTAC&trade;
DTAC,0.243,115,115 DTAC&trade; (Pointed)
DTAC,0.243,115,BTHP (Litz)
DTAC,0.243,115,DTAC&trade; RBT Closed Nose - Boron Nitride
DTAC,0.243,117,BT (Litz)
Eley,0.223,29,Short Rapid Fire Match
Eley,0.223,37.5,Long Rifle High Velocity Hollow Point
Eley,0.223,40,Biathlon Match
Eley,0.223,40,Club
Eley,0.223,40,LR Silhouex
Eley,0.223,40,Long Rifle High Velocity Solid
Eley,0.223,40,Long Rifle Pistol Match
Eley,0.223,40,Long Rifle Subsonic Xtra Plus
Eley,0.223,40,Long Rifle Target Pistol
Eley,0.223,40,Long Rifle Tenex Pistol Xtra
Eley,0.223,40,Long Rifle Tenex Ultimate EPS Pistol
Eley,0.223,40,Match EPS
Eley,0.223,40,Practice
Eley,0.223,40,Standard
Eley,0.223,40,Subsonic Hollow Point (G1)
Eley,0.223,40,Subsonic Hollow Point (RA4)
Eley,0.223,40,Target
Eley,0.223,40,Tenex Ultimate EPS
Extreme Performance,0.224,52,Solid Spotter
Extreme Performance,0.224,58,Solid Armor Piercing
Extreme Performance,0.224,58,Solid Armor Piercing Incendiary
Extreme Performance,0.224,59,Solid
Extreme Performance,0.308,135,Solid Limited Penetration
Extreme Performance,0.308,135,Solid Spotter (140)
Extreme Performance,0.308,140,Solid (140)
Extreme Performance,0.308,140,Solid Armor Piercing (140)
Extreme Performance,0.308,140,Solid Armor Target Penetration
Extreme Performance,0.308,140,Solid Barrier Penetration
Extreme Performance,0.308,141,Solid Armor Piercing Incendiary (140)
Extreme Performance,0.308,145,Solid Armor Piercing Incendiary (155)
Extreme Performance,0.308,149,Solid Spotter (155)
Extreme Performance,0.308,150,Solid Limited Penetration
Extreme Performance,0.308,151,Solid Armor Piercing (155)
Extreme Performance,0.308,155,Solid (155)
Extreme Performance,0.308,155,Solid Armor Target Penetration
Extreme Performance,0.308,155,Solid Barrier Penetration
Extreme Performance,0.308,170,Solid Limited Penetration
Extreme Performance,0.308,170,Solid Spotter (175)
Extreme Performance,0.308,175,Solid (175)
Extreme Performance,0.308,175,Solid Armor Piercing (175)
Extreme Performance,0.308,175,Solid Armor Piercing Incendiary (175)
Extreme Performance,0.308,175,Solid Armor Target Penetration
Extreme Performance,0.308,175,Solid Barrier Penetration
Extreme Performance,0.338,209,Solid Spotter
Extreme Performance,0.338,220,Solid Armor Piercing Incendiary
Extreme Performance,0.338,225,Solid Armor Piercing
Extreme Performance,0.338,234,Solid
Extreme Performance,0.408,375,Solid Armor Piercing Incendiary
Extreme Performance,0.408,380,Solid Spotter
Extreme Performance,0.408,395,Solid Armor Piercing
Extreme Performance,0.408,400,Solid
Extreme Performance,0.510,760,Solid Armor Piercing Incendiary
Extreme Performance,0.510,760,Solid Spotter
Extreme Performance,0.510,765,Solid Armor Piercing
Extreme Performance,0.510,770,Solid
Federal,0.172,17,Hornady V-Max (Hornady Magnum Rimfire)
Federal,0.172,17,Speer TNT JHP (Hornady Magnum Rimfire)
Federal,0.223,30,WMR Jacketed Hollow Point
Federal,0.223,30,WMR TNT Jacketed Hollow Point
Federal,0.223,31,Long Rifle Hyper Velocity HP Copper Plated
Federal,0.223,36,Long Rifle Hollow Point
Federal,0.223,38,American Eagle&reg; Long Rifle Hollow Point Copper-Plated
Federal,0.223,38,Long Rifle Hollow Point Copper-Plated
Federal,0.223,40,American Eagle&reg; Long Rifle Solid
Federal,0.223,40,Long Rifle Match Solid
Federal,0.223,40,Long Rifle Match Solid
Federal,0.223,40,Long Rifle Solid
Federal,0.223,40,Long Rifle Solid Copper Plated
Federal,0.223,40,Long Rifle Target Solid
Federal,0.223,40,Long Rifle Ultramatch Solid
Federal,0.223,40,Long Rifle Ultramatch Solid
Federal,0.223,40,WMR Full Metal Jacket Solid
Federal,0.223,50,WMR Jacketed Hollow Point
Federal,0.224,55,American Eagle&reg; Full Metal Jacket Boattail
Federal,0.224,90,Fusion Soft Point
Federal,0.264,130,Terminal Ascent
Federal,0.264,140,Fusion Soft Point
Federal,0.277,130,Fusion Soft Point
Federal,0.277,136,Terminal Ascent
Federal,0.277,150,Fusion Soft Point
Federal,0.284,140,Fusion Soft Point
Federal,0.284,155,Terminal Ascent
Federal,0.284,160,Fusion Soft Point
Federal,0.284,170,Terminal Ascent
Federal,0.284,175,Fusion Soft Point
Federal,0.308,150,Fusion Soft Point
Federal,0.308,168,American Eagle&reg; OTM
Federal,0.308,175,Terminal Ascent
Federal,0.308,180,Fusion Soft Point
Federal,0.308,200,Terminal Ascent
Fiocchi,0.223,29,Short Round Nose Compensated Solid
Fiocchi,0.223,40,Long Rifle Biathlon Match Solid
Fiocchi,0.223,40,Long Rifle Match Solid
Fiocchi,0.223,40,Long Rifle Match Training Solid
Fiocchi,0.223,40,Long Rifle Pistol Match Solid
Fiocchi,0.223,40,Long Rifle Pistol Match Training Solid
GS Custom Bullets,0.172,17,SP
GS Custom Bullets,0.172,19,SP
GS Custom Bullets,0.204,29,SP
GS Custom Bullets,0.204,36,SP
GS Custom Bullets,0.223,35,HV
GS Custom Bullets,0.224,35,HV
GS Custom Bullets,0.224,36,SP
GS Custom Bullets,0.224,40,HV
GS Custom Bullets,0.224,50,HV
GS Custom Bullets,0.224,57,SP (Litz)
GS Custom Bullets,0.224,60,HV
GS Custom Bullets,0.224,69,SP (Litz)
GS Custom Bullets,0.227,42,HV
GS Custom Bullets,0.243,51,SP
GS Custom Bullets,0.243,58,SP
GS Custom Bullets,0.243,62,HV
GS Custom Bullets,0.243,64,SP
GS Custom Bullets,0.243,67,HP
GS Custom Bullets,0.243,69,HV
GS Custom Bullets,0.243,70,SP
GS Custom Bullets,0.243,75,HP
GS Custom Bullets,0.243,75,HV
GS Custom Bullets,0.243,81,SP (Litz)
GS Custom Bullets,0.243,83,SP
GS Custom Bullets,0.243,109,SP (Litz)
GS Custom Bullets,0.257,80,HV
GS Custom Bullets,0.257,82,SP
GS Custom Bullets,0.257,85,HV
GS Custom Bullets,0.257,90,SP
GS Custom Bullets,0.257,92,SP
GS Custom Bullets,0.257,100,HP
GS Custom Bullets,0.257,100,HV
GS Custom Bullets,0.264,93,SP
GS Custom Bullets,0.264,95,HV
GS Custom Bullets,0.264,101,SP
GS Custom Bullets,0.264,103,HV
GS Custom Bullets,0.264,105,SP
GS Custom Bullets,0.264,110,HP
GS Custom Bullets,0.264,110,HV
GS Custom Bullets,0.264,110,SP
GS Custom Bullets,0.264,120,SP
GS Custom Bullets,0.277,80,HV
GS Custom Bullets,0.277,99,HV
GS Custom Bullets,0.277,99,SP
GS Custom Bullets,0.277,105,SP
GS Custom Bullets,0.277,110,HV
GS Custom Bullets,0.277,120,HV
GS Custom Bullets,0.277,130,HV
GS Custom Bullets,0.284,115,SP
GS Custom Bullets,0.284,116,HV
GS Custom Bullets,0.284,120,HV
GS Custom Bullets,0.284,125,SP
GS Custom Bullets,0.284,130,HV
GS Custom Bullets,0.284,140,HP
GS Custom Bullets,0.284,140,HV
GS Custom Bullets,0.285,117,HV
GS Custom Bullets,0.285,120,HV
GS Custom Bullets,0.285,130,HV
GS Custom Bullets,0.285,135,HV
GS Custom Bullets,0.308,100,HV
GS Custom Bullets,0.308,107,SP
GS Custom Bullets,0.308,130,HV
GS Custom Bullets,0.308,137,SP
GS Custom Bullets,0.308,140,HV
GS Custom Bullets,0.308,145,HP
GS Custom Bullets,0.308,145,HV
GS Custom Bullets,0.308,150,HP
GS Custom Bullets,0.308,150,HV
GS Custom Bullets,0.308,158,SP
GS Custom Bullets,0.308,160,HV
GS Custom Bullets,0.308,163,SP
GS Custom Bullets,0.308,168,HP
GS Custom Bullets,0.308,173,HV
GS Custom Bullets,0.308,177,HV
GS Custom Bullets,0.308,197,SP
GS Custom Bullets,0.311,140,HV
GS Custom Bullets,0.311,150,HP
GS Custom Bullets,0.318,157,HV
GS Custom Bullets,0.318,180,HP
GS Custom Bullets,0.323,160,HV
GS Custom Bullets,0.323,170,HV
GS Custom Bullets,0.323,180,HV
GS Custom Bullets,0.330,165,HV
GS Custom Bullets,0.338,180,HV
GS Custom Bullets,0.338,200,HV
GS Custom Bullets,0.338,200,SP
GS Custom Bullets,0.338,200,SP (Litz)
GS Custom Bullets,0.338,225,HP
GS Custom Bullets,0.338,225,HV
GS Custom Bullets,0.338,232,SP
GS Custom Bullets,0.338,232,SP (Litz)
GS Custom Bullets,0.338,267,SP
GS Custom Bullets,0.338,267,SP (Litz)
GS Custom Bullets,0.338,295,SP
GS Custom Bullets,0.358,180,HV
GS Custom Bullets,0.358,200,HV
GS Custom Bullets,0.358,220,HV
GS Custom Bullets,0.358,225,HV
GS Custom Bullets,0.358,250,HV
GS Custom Bullets,0.366,195,HV
GS Custom Bullets,0.366,230,HV
GS Custom Bullets,0.366,245,HP
GS Custom Bullets,0.366,260,FN
GS Custom Bullets,0.366,260,HV
GS Custom Bullets,0.375,200,HV
GS Custom Bullets,0.375,200,SP
GS Custom Bullets,0.375,250,HV
GS Custom Bullets,0.375,265,HV
GS Custom Bullets,0.375,270,FN
GS Custom Bullets,0.375,291,SP
GS Custom Bullets,0.375,291,SP (Litz)
GS Custom Bullets,0.375,300,FN
GS Custom Bullets,0.375,300,HV
GS Custom Bullets,0.375,330,SP (Litz)
GS Custom Bullets,0.375,355,SP
GS Custom Bullets,0.375,355,SP (Litz)
GS Custom Bullets,0.379,205,HV
GS Custom Bullets,0.395,340,HV
GS Custom Bullets,0.408,370,HV
GS Custom Bullets,0.408,385,SP
GS Custom Bullets,0.408,385,SP (Litz)
GS Custom Bullets,0.416,330,HV
GS Custom Bullets,0.416,380,FN
GS Custom Bullets,0.416,420,SP
GS Custom Bullets,0.423,320,HV
GS Custom Bullets,0.423,387,FN
GS Custom Bullets,0.458,270,HV
GS Custom Bullets,0.458,315,HV
GS Custom Bullets,0.458,400,HV
GS Custom Bullets,0.458,450,FN
GS Custom Bullets,0.458,450,HV
GS Custom Bullets,0.458,500,FN
GS Custom Bullets,0.458,566,SP
GS Custom Bullets,0.470,380,HV
GS Custom Bullets,0.470,500,FN
GS Custom Bullets,0.510,450,HV
GS Custom Bullets,0.510,650,HV
GS Custom Bullets,0.510,720,SP
GS Custom Bullets,0.510,790,HV
GS Custom Bullets,0.550,600,HV
HBC,0.308,155,BJD
HBC,0.308,155,BJD (Litz)
Hornady,0.172,17,V-Max (Hornady Mach 2 Rimfire)
Hornady,0.172,20,V-Max
Hornady,0.172,20,XTP (Hornady Magnum Rimfire)
Hornady,0.172,20,Z-Max&trade;
Hornady,0.172,25,Hollow Point
Hornady,0.172,25,V-Max
Hornady,0.204,24,NTX&reg;
Hornady,0.204,30,NTX&reg;
Hornady,0.204,32,V-Max
Hornady,0.204,32,Z-Max&trade;
Hornady,0.204,40,V-Max
Hornady,0.204,45,Soft Point
Hornady,0.222,40,Jet
Hornady,0.223,45,Jet
Hornady,0.224,35,NTX&reg;
Hornady,0.224,35,V-Max&trade;
Hornady,0.224,40,V-Max&trade;
Hornady,0.224,40,V-Max&trade; (Litz)
Hornady,0.224,40,V-Max&trade; Moly
Hornady,0.224,40,Z-Max&trade;
Hornady,0.224,45,Hollow Point/Bee
Hornady,0.224,45,Hornet
Hornady,0.224,50,CX&trade;
Hornady,0.224,50,GMX&reg;
Hornady,0.224,50,Spire Point
Hornady,0.224,50,Spire Point Super Explosive
Hornady,0.224,50,V-Max&trade;
Hornady,0.224,50,V-Max&trade; (Litz)
Hornady,0.224,50,V-Max&trade; Moly
Hornady,0.224,50,Z-Max&trade;
Hornady,0.224,52,A-Max&reg;
Hornady,0.224,52,A-Max&reg; (Litz)
Hornady,0.224,52,Boat Tail Hollow Point Match
Hornady,0.224,52,ELD M (Extremely Low Drag Match)
Hornady,0.224,53,Hollow Point Match
Hornady,0.224,53,V-Max&trade;
Hornady,0.224,55,Full Metal Jacket Boat Tail W/C
Hornady,0.224,55,Full Metal Jacket Boat Tail W/C (Litz)
Hornady,0.224,55,GMX&reg;
Hornady,0.224,55,Spire Point
Hornady,0.224,55,Spire Point Super Explosive
Hornady,0.224,55,Spire Point W/C
Hornady,0.224,55,V-Max&trade;
Hornady,0.224,55,V-Max&trade; (Litz)
Hornady,0.224,55,V-Max&trade; Moly
Hornady,0.224,55,V-Max&trade; W/C
Hornady,0.224,55,Z-Max&trade; with Cannelure
Hornady,0.224,60,Hollow Point
Hornady,0.224,60,Spire Point
Hornady,0.224,60,V-Max&trade;
Hornady,0.224,62,Boattail Hollow Point W/Cannelure
Hornady,0.224,62,ELD-VT&reg;
Hornady,0.224,62,Full Metal Jacket
Hornady,0.224,68,Boat Tail Hollow Point Match
Hornady,0.224,68,Boat Tail Hollow Point Match (Litz)
Hornady,0.224,70,GMX&reg;
Hornady,0.224,73,ELD M (Extremely Low Drag Match)
Hornady,0.224,75,A-Max&reg;
Hornady,0.224,75,A-Max&reg; (Litz)
Hornady,0.224,75,A-Max&reg; Moly
Hornady,0.224,75,Boat Tail Hollow Point Match
Hornady,0.224,75,Boat Tail Hollow Point Match (Litz)
Hornady,0.224,75,Boat Tail Hollow Point Moly
Hornady,0.224,75,ELD M (Extremely Low Drag Match)
Hornady,0.224,80,A-Max&reg;
Hornady,0.224,80,A-Max&reg; (Litz)
Hornady,0.224,80,ELD M (Extremely Low Drag Match)
Hornady,0.224,80,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.224,88,ELD M (Extremely Low Drag Match)
Hornady,0.227,70,Spire Point W/C
Hornady,0.243,58,V-Max
Hornady,0.243,58,V-Max Moly
Hornady,0.243,58,V-Max&trade; (Litz)
Hornady,0.243,58,Z-Max&trade;
Hornady,0.243,65,V-Max
Hornady,0.243,65,V-Max Moly
Hornady,0.243,65,V-Max&trade; (Litz)
Hornady,0.243,70,Spire Point
Hornady,0.243,75,Hollow Point
Hornady,0.243,75,V-Max&trade;
Hornady,0.243,75,V-Max&trade; (Litz)
Hornady,0.243,75,V-Max&trade; Moly
Hornady,0.243,80,CX&trade;
Hornady,0.243,80,ELD-VT&reg;
Hornady,0.243,80,Full Metal Jacket
Hornady,0.243,80,GMX&reg;
Hornady,0.243,80,GMX&reg;
Hornady,0.243,80,GMX&reg; (Litz)
Hornady,0.243,85,InterBond&reg; (Litz)
Hornady,0.243,87,Boat Tail Hollow Point
Hornady,0.243,87,Boat Tail Hollow Point (Litz)
Hornady,0.243,87,Spire Point
Hornady,0.243,87,V-Max&trade;
Hornady,0.243,87,V-Max&trade; (Litz)
Hornady,0.243,90,CX&trade;
Hornady,0.243,90,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.243,90,GMX&reg;
Hornady,0.243,95,SST&reg;
Hornady,0.243,100,Boat Tail Spire Point
Hornady,0.243,100,Boat Tail Spire Point (Litz)
Hornady,0.243,100,Round Nose
Hornady,0.243,100,Spire Point
Hornady,0.243,103,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.243,105,A-Max&reg;
Hornady,0.243,105,A-Max&reg; (Litz)
Hornady,0.243,105,A-Max&reg; Moly
Hornady,0.243,105,Boat Tail Hollow Point Match&trade;
Hornady,0.243,105,Boat Tail Hollow Point Match&trade; (Litz)
Hornady,0.243,108,ELD M (Extremely Low Drag Match)
Hornady,0.243,108,ELD M (Extremely Low Drag Match)
Hornady,0.243,110,A-Tip&trade; Match
Hornady,0.257,60,Flat Point
Hornady,0.257,75,Hollow Point
Hornady,0.257,75,V-Max
Hornady,0.257,87,Spire Point
Hornady,0.257,87,Spitzer (Litz)
Hornady,0.257,90,CX&trade;
Hornady,0.257,90,GMX&reg;
Hornady,0.257,100,Spire Point
Hornady,0.257,110,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.257,110,InterBond&reg; (Litz)
Hornady,0.257,117,Boat Tail Spire Point
Hornady,0.257,117,Round Nose
Hornady,0.257,117,SST&reg;
Hornady,0.257,117,SST&reg; (Litz)
Hornady,0.257,120,Hollow Point
Hornady,0.257,134,ELD M (Extremely Low Drag - Match)
Hornady,0.257,138,A-Tip&trade; Match
Hornady,0.264,95,V-Max&reg;
Hornady,0.264,95,V-Max&reg; (Litz)
Hornady,0.264,100,ELD M (Extremely Low Drag Match)
Hornady,0.264,100,ELD-VT&reg;
Hornady,0.264,100,Spire Point
Hornady,0.264,120,A-Max&reg;
Hornady,0.264,120,CX&trade;
Hornady,0.264,120,ELD M (Extremely Low Drag Match)
Hornady,0.264,120,GMX&reg;
Hornady,0.264,123,A-Max&reg;
Hornady,0.264,123,ELD M (Extremely Low Drag Match)
Hornady,0.264,123,SST&reg;
Hornady,0.264,129,InterBond&reg;
Hornady,0.264,129,InterLock&reg;
Hornady,0.264,129,SST&reg;
Hornady,0.264,129,SST&reg; (Litz)
Hornady,0.264,129,Spire Point
Hornady,0.264,130,CX&trade;
Hornady,0.264,130,ELD M (Extremely Low Drag Match)
Hornady,0.264,135,A-Tip&trade; Match
Hornady,0.264,140,A-Max&reg;
Hornady,0.264,140,A-Max&reg; (Litz)
Hornady,0.264,140,A-Max&reg; Moly
Hornady,0.264,140,BTHP Match&trade;
Hornady,0.264,140,ELD M (Extremely Low Drag Match)
Hornady,0.264,140,InterLock&reg;
Hornady,0.264,140,SST&reg;
Hornady,0.264,140,Spire Point
Hornady,0.264,143,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.264,147,ELD M (Extremely Low Drag Match)
Hornady,0.264,153,A-Tip&trade; Match
Hornady,0.264,160,InterLock&reg; Round Nose
Hornady,0.268,160,Round Nose
Hornady,0.277,100,CX&trade;
Hornady,0.277,100,GMX&reg;
Hornady,0.277,100,Spire Point
Hornady,0.277,110,Hollow Point
Hornady,0.277,110,V-Max
Hornady,0.277,110,V-Max&trade; (Litz)
Hornady,0.277,120,SST&reg;
Hornady,0.277,130,CX&trade;
Hornady,0.277,130,GMX&reg;
Hornady,0.277,130,InterBond&reg;
Hornady,0.277,130,InterBond&reg; (Litz)
Hornady,0.277,130,SST&reg;
Hornady,0.277,130,Spire Point
Hornady,0.277,140,BTSP InterLock&reg; (Litz)
Hornady,0.277,140,Boat Tail Spire Point
Hornady,0.277,140,SST&reg;
Hornady,0.277,145,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.277,150,InterBond&reg;
Hornady,0.277,150,Round Nose
Hornady,0.277,150,SP InterLock&reg; (Litz)
Hornady,0.277,150,SST&reg;
Hornady,0.277,150,Spire Point
Hornady,0.284,100,Hollow Point
Hornady,0.284,120,Hollow Point
Hornady,0.284,120,Spire Point
Hornady,0.284,120,V-Max
Hornady,0.284,120,V-Max&trade; (Litz)
Hornady,0.284,139,BTSP InterLock&reg; (Litz)
Hornady,0.284,139,Boat Tail Spire Point
Hornady,0.284,139,CX&trade;
Hornady,0.284,139,GMX&reg;
Hornady,0.284,139,InterBond&reg;
Hornady,0.284,139,SP InterLock&reg; (Litz)
Hornady,0.284,139,SST&reg;
Hornady,0.284,139,Spire Point
Hornady,0.284,150,CX&trade;
Hornady,0.284,150,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.284,154,InterBond&reg;
Hornady,0.284,154,Round Nose
Hornady,0.284,154,SP InterLock&reg; (Litz)
Hornady,0.284,154,SST&reg;
Hornady,0.284,154,SST&reg; (Litz)
Hornady,0.284,154,Spire Point
Hornady,0.284,160,CX&trade;
Hornady,0.284,162,A-Max&reg;
Hornady,0.284,162,A-Max&reg; (Litz)
Hornady,0.284,162,A-Max&reg; Moly
Hornady,0.284,162,Boat Tail Spire Point
Hornady,0.284,162,ELD M (Extremely Low Drag Match)
Hornady,0.284,162,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.284,162,SST&reg;
Hornady,0.284,166,A-Tip&trade; Match
Hornady,0.284,175,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.284,175,InterLock&reg; (Litz)
Hornady,0.284,175,Round Nose
Hornady,0.284,175,Spire Point
Hornady,0.284,180,ELD M (Extremely Low Drag Match)
Hornady,0.284,190,A-Tip&trade; Match
Hornady,0.308,86,RN XTP&reg;
Hornady,0.308,90,HP XTP&reg;
Hornady,0.308,100,Short Jacket
